epoch,getRMSE,loss,val_getRMSE,val_loss
442,0.7861256,0.614978626622094,0.7939537,0.6322819979985556
443,0.78306097,0.6149334742934616,0.79952276,0.632197200898771
444,0.7841862,0.6148930447719715,0.7964816,0.6321357191933525
445,0.7847734,0.6148602463051125,0.8004229,0.6321355400262055
446,0.78574175,0.6148268962789465,0.7915642,0.6321046622594197
447,0.78090376,0.6147910661520781,0.79549944,0.6321151411974871
448,0.7843538,0.6147584637535943,0.8000103,0.6321160508085181
449,0.78417546,0.6147250854527508,0.795141,0.6320706345416881
450,0.7840985,0.6146989709359628,0.80057997,0.6320485127413714
451,0.7867088,0.6146547252160531,0.803568,0.6320226389390451
452,0.7854552,0.614633322097637,0.799238,0.6319526793338635
453,0.78455406,0.614585645446071,0.79909885,0.631948988172743
454,0.7847136,0.6145522756223325,0.7902578,0.6319002033163
455,0.7846007,0.6145301588906182,0.7831083,0.6318592765596178
456,0.7825913,0.6145005051824781,0.80274844,0.6318481630749173
457,0.7838688,0.6144862746662564,0.79252005,0.6317828429186786
458,0.78375846,0.6144491183846085,0.7923367,0.6317907523225855
459,0.783738,0.614422947830624,0.7917051,0.631734232461011
460,0.78486156,0.614384290765833,0.7843619,0.631735934857969
461,0.78475046,0.6143540285251758,0.7925732,0.6317155879515188
462,0.7845092,0.6143316929605273,0.80622256,0.6316678261756897
463,0.78425986,0.6143032258881463,0.78809273,0.6316055676672194
464,0.78088844,0.6142761962678698,0.79759794,0.631615413206595
465,0.783373,0.6142583514672738,0.78785825,0.631618491102148
466,0.7844965,0.6142290432364852,0.79845613,0.6316295307653922
467,0.78307503,0.6141937903298272,0.8008816,0.6316275924223441
468,0.7853131,0.6141831841998631,0.78803957,0.6316806148599695
469,0.78039896,0.6141497853420399,0.7890972,0.6316618149368851
470,0.78223085,0.6141226571224354,0.794759,0.6316412032092059
471,0.7825925,0.6141042285318727,0.7909923,0.6316105177667406
472,0.78252065,0.6140784251601608,0.7959262,0.6315751443968879
473,0.7837395,0.6140494915291115,0.7902173,0.6315653546651204
474,0.784575,0.6140318481127421,0.7886071,0.631575948132409
475,0.78460294,0.6139964982138739,0.80013394,0.6315903986824883
476,0.7869792,0.6139735002870913,0.8030273,0.6315541318610862
477,0.78179777,0.6139524464430632,0.79619575,0.631517396149812
478,0.78397113,0.613942935484427,0.7993233,0.6314904567930434
479,0.7819897,0.6139159429161637,0.80204594,0.6314195166693793
480,0.78409463,0.6139004322334572,0.79302394,0.6314150602729233
481,0.7835938,0.6138671860871492,0.7889738,0.6314552791030319
482,0.7817596,0.6138472489604243,0.78375614,0.6315198551283943
483,0.78180844,0.6138317140120048,0.7815244,0.6315464118674949
484,0.784514,0.6138199989177563,0.7925747,0.6315378885798985
485,0.78224325,0.6138022035669397,0.800735,0.6315673515531752
486,0.7845662,0.6137745278676351,0.79643893,0.6315663799533138
487,0.78691,0.6137614577434681,0.7898704,0.6315240150027804
488,0.78163016,0.6137272047113489,0.79150635,0.6315213960188406
489,0.7827547,0.6137251294983758,0.789428,0.6315165175331964
490,0.7831933,0.6137068444357978,0.7844398,0.6314962652877525
491,0.7846905,0.613693328027372,0.78733253,0.6314765259071633
492,0.7813596,0.6136807029512193,0.7985816,0.6314316001644841
493,0.7827936,0.6136604924378571,0.79361206,0.631392646100786
494,0.78265154,0.6136354342743202,0.79614323,0.631402667540091
495,0.7826673,0.6136275596088834,0.8033595,0.6313979167408413
496,0.78397816,0.6135962171024746,0.7846172,0.631388962092223
497,0.7871886,0.6135909759910019,0.7795888,0.6313427289326986
498,0.7836024,0.6135731601538481,0.79835546,0.6313379542915909
499,0.7815011,0.6135659544026411,0.79709506,0.6313068069352044
500,0.7854075,0.6135445972901803,0.80083036,0.631256549888187
501,0.780738,0.6135321506041067,0.799928,0.6312417644924587
502,0.7833436,0.6135169983086762,0.7911742,0.6312611020052874
503,0.78226376,0.6134994520081414,0.7894237,0.6312252859716062
504,0.7823207,0.6134808213799088,0.8000916,0.6312250566482543
505,0.7843277,0.6134706669383578,0.80050504,0.6311634048709163
506,0.78648984,0.6134491733974881,0.79846346,0.6311385785208808
507,0.78235,0.6134452149956314,0.7989012,0.6311700435920998
508,0.7807159,0.6134321736759609,0.7914609,0.6311715510156419
509,0.7807968,0.6134155469470554,0.7976143,0.6311688843479862
510,0.7832651,0.6133963912151478,0.7949457,0.6311950193511116
511,0.78161174,0.6133848726131298,0.77250516,0.631170274593212
512,0.78233236,0.6133661871662847,0.78821194,0.6310837525791592
513,0.7839053,0.6133562826050653,0.78895956,0.6310458990379616
514,0.78100145,0.6133511826903731,0.7956978,0.6310238062010871
515,0.78363293,0.6133463944682368,0.8056457,0.6310320735860754
516,0.7852793,0.6133233749778182,0.8030406,0.6310172643484893
517,0.7852661,0.6133102182105735,0.7874875,0.6309165600494102
518,0.7817569,0.6132939681477017,0.799469,0.630914772881402
519,0.7821606,0.6132977147632175,0.79491544,0.6308964746086686
520,0.78343785,0.61327057617682,0.80635536,0.6308455329471164
521,0.78472424,0.613269386574074,0.7970828,0.6308532803146928
522,0.7774118,0.6132520402360846,0.8005652,0.6308701297971937
523,0.7828935,0.6132431932555304,0.7929399,0.6308425943939774
524,0.7821346,0.6132378282017178,0.793059,0.6308246133945606
525,0.785613,0.6132194328308106,0.8007715,0.630837039064478
526,0.7833778,0.613210606486709,0.7938169,0.6308680714501275
527,0.7823828,0.6132076172652068,0.7882613,0.6308727870164094
528,0.78275716,0.6131972714353491,0.79575706,0.630909014807807
529,0.7839088,0.6131931438975864,0.80652463,0.6308541486881397
530,0.78383905,0.6131677441067166,0.8019532,0.6308559664973507
531,0.7824581,0.6131773594397085,0.79478896,0.6307862871664541
532,0.78521836,0.6131598582444368,0.8029323,0.6307854693024246
533,0.7825964,0.6131598576616358,0.7914454,0.6307988062611333
534,0.78530216,0.6131437801608333,0.7955357,0.630796601595702
535,0.7819919,0.6131271975658558,0.79584277,0.6308130739353321
536,0.78174937,0.6131159835921394,0.8035238,0.6307699984974331
537,0.78130245,0.6131054753727383,0.805851,0.6308528005635297
538,0.7849536,0.6131235555719446,0.7931999,0.6308865054448446
539,0.78339875,0.6131026329464383,0.7984708,0.6309404365221659
540,0.7848822,0.6130977655693337,0.7883956,0.630939714996903
541,0.78173983,0.613094556066725,0.79838496,0.6309552086724175
542,0.78307915,0.6130866761030974,0.7901157,0.6309412248929341
543,0.7831949,0.6130688354527509,0.8112968,0.6309859242262663
544,0.7831975,0.6130619615802059,0.79522943,0.6310030842710425
545,0.7830786,0.6130693280961779,0.7946681,0.6309550370993438
546,0.78211796,0.6130391197557803,0.7980902,0.6309228909457172
547,0.78178227,0.6130379986409787,0.7925712,0.6309383792347378
548,0.78341895,0.6130359675089518,0.7938717,0.6309054980454621
549,0.7820741,0.6130194701442012,0.79574704,0.6309049713170087
550,0.7823314,0.613013857488279,0.8046731,0.6309210183885362
551,0.78278077,0.6130054026533056,0.79922044,0.6309302139282227
552,0.78167325,0.6130076980237608,0.79847395,0.6309258741802639
553,0.7817153,0.6130088296289797,0.79025465,0.6309264844435233
554,0.7833715,0.6129921637464453,0.7910963,0.6309138441968847
555,0.7825095,0.6129826158594203,0.78575146,0.6309351070721945
556,0.78240764,0.6129863662189907,0.8018339,0.630971069071028
557,0.78146946,0.6129792747144346,0.7958839,0.6309935007271943
558,0.78331584,0.6129767759111192,0.7822578,0.6309913462179678
559,0.7842521,0.6129736166530185,0.7968556,0.6309760157267252
560,0.7815205,0.6129739726384481,0.79237604,0.6310255344708761
561,0.7820133,0.6129532484125207,0.79651093,0.6310814332079004
562,0.78211623,0.6129385866059197,0.79352653,0.631103280738548
563,0.78203285,0.6129498045886005,0.7911655,0.6310734129835058
564,0.7820481,0.6129371938352232,0.7960535,0.6310667633127283
565,0.78404933,0.6129362365051552,0.7925122,0.6310378906461928
566,0.7809618,0.6129237794699492,0.791234,0.6310533269246419
567,0.7811376,0.6129203996481719,0.8022573,0.6310329225328234
568,0.78288496,0.6129089743119699,0.7936692,0.6310045658217536
569,0.78173536,0.6129122363549692,0.7982286,0.6310273137799016
570,0.78360605,0.6129061564516138,0.7890804,0.631004109206023
571,0.78372926,0.6128853887628626,0.79409325,0.6310134683714973
572,0.7839107,0.6128982587567082,0.80137926,0.6309981080337806
573,0.78229636,0.6128929644337406,0.7972448,0.6310420473416646
574,0.7862935,0.6128950601153903,0.79169214,0.6310645252686959
575,0.7811031,0.6128914713682951,0.79276294,0.6310630499875104
576,0.7848857,0.6128826467196147,0.79189074,0.6311035402615865
577,0.784348,0.6128666926843148,0.7841855,0.6311206261316935
578,0.7838973,0.6128621767538566,0.7975426,0.6311158773634169
579,0.7838357,0.612872647550371,0.78670996,0.631127879442992
580,0.7814339,0.6128736422150224,0.7857666,0.6311609401526275
581,0.7819266,0.6128566265812626,0.7949412,0.6311315298080444
582,0.7813943,0.6128687566827845,0.79330254,0.6311879723160355
583,0.78244984,0.6128467262409352,0.79564095,0.6312010646749426
584,0.7838526,0.6128544903154727,0.7891257,0.6312523868348864
585,0.7837585,0.6128533133577417,0.79360294,0.6312100013980159
586,0.78119314,0.612848855195222,0.7995806,0.6312327564204181
587,0.77904695,0.6128386696709527,0.8018931,0.6312695926207084
588,0.7836152,0.6128330294997604,0.7925103,0.6312842294021889
589,0.78076726,0.6128389046457079,0.79527587,0.631267396432382
590,0.78135556,0.6128365576885365,0.7911087,0.6312309114138285
591,0.7825012,0.6128287962807549,0.8018007,0.6312865863022981
592,0.7817469,0.612822458991298,0.7946453,0.6312503784674185
593,0.7826837,0.61282175844687,0.7888971,0.6312450488408407
594,0.7843899,0.6128170926129376,0.7904848,0.6312477185991076
595,0.7827534,0.6128097023080896,0.80025125,0.6312728513611687
596,0.782879,0.6128059925503201,0.7915158,0.6313223834390993
597,0.7839158,0.6128151801957025,0.80035615,0.6313159017209653
598,0.7823677,0.6128084549020838,0.799953,0.631288791762458
599,0.78389645,0.6128083006540934,0.7984797,0.631262946040542
600,0.7836796,0.6127992921052156,0.78471494,0.6312387990068506
601,0.7872125,0.6128022159823665,0.7949381,0.6312576609187656
602,0.7817127,0.6128061226032399,0.7903328,0.631242826073258
603,0.7847964,0.6127864362045571,0.7889513,0.6311937182037919
604,0.78137434,0.6127978323477286,0.79275906,0.6311510491371155
605,0.78189844,0.6127862174952472,0.79416096,0.6311570191383362
606,0.78226984,0.6127876114845275,0.79836226,0.6311179539892409
607,0.7851944,0.6127908373938666,0.7959544,0.6311334619698701
608,0.7810316,0.6127832890616522,0.8066395,0.6311235283922266
609,0.7815777,0.612773646902155,0.7977913,0.6311760507689582
610,0.7866903,0.6127782571580674,0.7920753,0.6311791706968237
611,0.7860184,0.6127696282068889,0.7984352,0.6312015617335284
612,0.78078973,0.6127743965078283,0.80084026,0.631200534414362
613,0.78383505,0.6127671730430038,0.788379,0.6312140480677286
614,0.7827589,0.6127674874023155,0.7924731,0.6312022820225468
615,0.7823873,0.6127615305935895,0.7895696,0.631121283725456
616,0.78512245,0.6127616171836853,0.7955705,0.6310763562167132
617,0.78077745,0.6127580869992574,0.7926247,0.6310532174287019
618,0.7842035,0.6127596814014293,0.79931283,0.6310381575866982
619,0.784803,0.6127644005351597,0.78522766,0.6310460429721408
620,0.7836494,0.6127643887201945,0.79255855,0.6310470723222803
621,0.78485554,0.6127560677704987,0.79389095,0.6310375481181675
622,0.7820226,0.6127576419159219,0.79062873,0.6309953949186538
623,0.7843075,0.6127646334082992,0.7935482,0.631020268952405
624,0.7813778,0.6127440906983834,0.79011536,0.6310265372417592
625,0.78223425,0.6127493708928426,0.7979916,0.6310168089690031
626,0.78060514,0.6127464711047985,0.79031634,0.6309867632830585
627,0.78313017,0.6127451571181969,0.7905186,0.6309974332208986
628,0.78205734,0.6127394734311987,0.79007035,0.6310379637612237
629,0.7798027,0.6127538167988813,0.789925,0.6310573456905506
630,0.78377587,0.612743759420183,0.78959715,0.6310236154662239
631,0.7840491,0.6127437950063634,0.79744506,0.6310094839555246
632,0.7838729,0.612732054427818,0.789991,0.6310364503330654
633,0.78349787,0.6127369861779389,0.7912407,0.6310208715332879
634,0.78482765,0.6127433749304877,0.79317826,0.6310222261923331
635,0.7821116,0.6127399052867183,0.78686535,0.6310464009532222
636,0.7851649,0.6127390138308207,0.7794832,0.6310389981446443
